Country,Date,Product,AMI,MOSact,MOSproj,Order
Namibia,1/15/2019,"Lopinavir/ritonavir 200/50 mg Tablet, 120 Tabs",7823,,2.12,
Namibia,1/15/2019,"Lopinavir/ritonavir 80/20 mg/mL Solution, 5 x 60 mL bottle",651,,2.75,
Namibia,1/15/2019,"Lopinavir/ritonavir 40/10 mg Pellets in Capsules, 120 Caps",0,,0,
Namibia,1/15/2019,"Nevirapine 10 mg/mL Suspension, 100 mL bottle",5632.666667,,0.28,
Namibia,1/15/2019,"Nevirapine 200 mg Tablet, 60 Tabs",8287.666667,,1.9,
Namibia,1/15/2019,"Nevirapine 50 mg Dispersible Tablet, 30 Tabs",0,,0,
Namibia,1/15/2019,"Nevirapine/Lamivudine/Zidovudine 200/150/300 mg Tablet, 60 Tabs",8741.666667,,7.49,
Namibia,1/15/2019,"Nevirapine/Lamivudine/Zidovudine 50/30/60 mg Dispersible Tablet, 60 Tabs",1282,,11.26,
Namibia,1/15/2019,"Raltegravir 100 mg Tablet, 60 Tabs",0,,0,
Namibia,1/15/2019,"Raltegravir 400 mg Tablet, 60 Tabs",0,,0,
Namibia,1/15/2019,"Ritonavir 100 mg Tablet, 30 Tabs",173.6666667,,0,
Namibia,1/15/2019,"Tenofovir DF 300 mg Tablet, 30 Tabs",2006,,1.81,
Namibia,1/15/2019,"Zidovudine 10 mg/mL Solution, 100 mL bottle",208.3333333,,0,
Namibia,1/15/2019,"Zidovudine 300 mg Tablet, 60 Tabs",632.3333333,,0.3,
Namibia,2/15/2019,"Abacavir 300 mg, Tablet, 60 Tabs",4723.666667,,5.05,
Namibia,2/15/2019,"Abacavir 60 mg Dispersible Tablet, 60 Tabs",27.66666667,,2.39,
Namibia,2/15/2019,"Abacavir/Lamivudine 60/30 mg Dispersible Tablet, 60 Tabs",9768.333333,,1.34,
Namibia,2/15/2019,"Abacavir/Lamivudine/Zidovudine 300/150/300 mg Tablet, 60 Tabs",0,,0,
Namibia,2/15/2019,"Atazanavir/ritonavir 300/100 mg Tablet, 30 Tabs",24168.66667,,0.14,
Namibia,2/15/2019,"Darunavir 600 mg Tablet, 60 Tabs",287.6666667,,2.57,
Namibia,2/15/2019,"Dolutegravir 50 mg Tablet, 30 Tabs",198.6666667,,6.33,
Namibia,2/15/2019,"Efavirenz 200 mg Scored Tablet, 90 Tabs",4689.666667,,1.43,
Namibia,2/15/2019,"Efavirenz/Lamivudine/Tenofovir DF 400/300/300 mg Tablet, 30 Tabs",192805,,0.76,
Namibia,2/15/2019,"Emtricitabine/Tenofovir DF 200/300 mg Tablet, 30 Tabs",2133.333333,,0.14,
Namibia,2/15/2019,"Etravirine 100 mg Tablet, 120 Tabs",83.33333333,,0,
Namibia,2/15/2019,"HIV-1/2 Uni-Gold Rapid Test Kit, 20 Tests",525,,0,
Namibia,2/15/2019,"HIV-1/2 Rapid Antibody Test (Colloidal Gold Device), 50 Tests",1653.666667,,3.4,
Namibia,2/15/2019,"HIV-1/2 Sure Check Rapid Test Kits, 25 Tests",20,,0,
Namibia,2/15/2019,"Lamivudine 150 mg Tablet, 60 Tabs",2266,,0,
Namibia,2/15/2019,"Lamivudine/Tenofovir DF 300/300 mg Tablet, 30 Tabs",15073.66667,,4.24,
Namibia,2/15/2019,"Lamivudine/Zidovudine 150/300 mg Tablet, 60 Tabs",5266.333333,,8.24,
Namibia,2/15/2019,"Lamivudine/Zidovudine 30/60 mg Dispersible Tablet, 60 Tabs",1170,,2.36,
Namibia,2/15/2019,"Lopinavir/ritonavir 100/25 mg Tablet, 60 Tabs",1082.666667,,4.68,
Namibia,2/15/2019,"Lopinavir/ritonavir 200/50 mg Tablet, 120 Tabs",11024.66667,,0,
Namibia,2/15/2019,"Lopinavir/ritonavir 80/20 mg/mL Solution, 5 x 60 mL bottle",826.3333333,,0.98,
Namibia,2/15/2019,"Lopinavir/ritonavir 40/10 mg Pellets in Capsules, 120 Caps",0,,0,
Namibia,2/15/2019,"Nevirapine 10 mg/mL Suspension, 100 mL bottle",3323,,0,
Namibia,2/15/2019,"Nevirapine 200 mg Tablet, 60 Tabs",7634.333333,,0.56,
Namibia,2/15/2019,"Nevirapine 50 mg Dispersible Tablet, 30 Tabs",0,,,
Namibia,2/15/2019,"Nevirapine/Lamivudine/Zidovudine 200/150/300 mg Tablet, 60 Tabs",7780,,7.45,
Namibia,2/15/2019,"Nevirapine/Lamivudine/Zidovudine 50/30/60 mg Dispersible Tablet, 60 Tabs",879.3333333,,14.3,
Namibia,2/15/2019,"Raltegravir 100 mg Tablet, 60 Tabs",0,,0,
Namibia,2/15/2019,"Raltegravir 400 mg Tablet, 60 Tabs",0,,0,
Namibia,2/15/2019,"Ritonavir 100 mg Tablet, 30 Tabs",0,,0,
Namibia,2/15/2019,"Tenofovir DF 300 mg Tablet, 30 Tabs",2424.333333,,0,
Namibia,2/15/2019,"Zidovudine 10 mg/mL Solution, 100 mL bottle",120,,14.27,
Namibia,2/15/2019,"Zidovudine 300 mg Tablet, 60 Tabs",608,,0,
Namibia,3/15/2019,"Abacavir 300 mg, Tablet, 60 Tabs",8078,,0.51,
Namibia,3/15/2019,"Abacavir 60 mg Dispersible Tablet, 60 Tabs",10.66666667,,6.19,
Namibia,3/15/2019,"Abacavir/Lamivudine 60/30 mg Dispersible Tablet, 60 Tabs",9369.666667,,0.39,
Namibia,3/15/2019,"Abacavir/Lamivudine/Zidovudine 300/150/300 mg Tablet, 60 Tabs",0,,0,
Namibia,3/15/2019,"Atazanavir/ritonavir 300/100 mg Tablet, 30 Tabs",17545.66667,,0,
Namibia,3/15/2019,"Darunavir 600 mg Tablet, 60 Tabs",288.3333333,,2.45,
Namibia,3/15/2019,"Dolutegravir 50 mg Tablet, 30 Tabs",195.6666667,,11.07,
Namibia,3/15/2019,"Efavirenz 200 mg Scored Tablet, 90 Tabs",4215,,2.33,
Namibia,3/15/2019,"Efavirenz/Lamivudine/Tenofovir DF 400/300/300 mg Tablet, 30 Tabs",202980.3333,,0.65,
Namibia,3/15/2019,"Emtricitabine/Tenofovir DF 200/300 mg Tablet, 30 Tabs",1814.333333,,8.08,
Namibia,3/15/2019,"Etravirine 100 mg Tablet, 120 Tabs",83.33333333,,0,
Namibia,3/15/2019,"HIV-1/2 Uni-Gold Rapid Test Kit, 20 Tests",274.3333333,,2.75,
Namibia,3/15/2019,"HIV-1/2 Rapid Antibody Test (Colloidal Gold Device), 50 Tests",1765,,2.38,
Namibia,3/15/2019,"HIV-1/2 Sure Check Rapid Test Kits, 25 Tests",11,,0,
Namibia,3/15/2019,"Lamivudine 150 mg Tablet, 60 Tabs",1313.666667,,0,
Namibia,3/15/2019,"Lamivudine/Tenofovir DF 300/300 mg Tablet, 30 Tabs",16891.33333,,2.19,
Namibia,3/15/2019,"Lamivudine/Zidovudine 150/300 mg Tablet, 60 Tabs",6798,,5.1,
Namibia,3/15/2019,"Lamivudine/Zidovudine 30/60 mg Dispersible Tablet, 60 Tabs",1003.333333,,2.2,
Namibia,3/15/2019,"Lopinavir/ritonavir 100/25 mg Tablet, 60 Tabs",1169,,4.8,
Namibia,3/15/2019,"Lopinavir/ritonavir 200/50 mg Tablet, 120 Tabs",7610.333333,,0,
Namibia,3/15/2019,"Lopinavir/ritonavir 80/20 mg/mL Solution, 5 x 60 mL bottle",637.6666667,,0.59,
Namibia,3/15/2019,"Lopinavir/ritonavir 40/10 mg Pellets in Capsules, 120 Caps",0,,0,
Namibia,3/15/2019,"Nevirapine 10 mg/mL Suspension, 100 mL bottle",3122.666667,,0,
Namibia,3/15/2019,"Nevirapine 200 mg Tablet, 60 Tabs",7369,,0,
Namibia,3/15/2019,"Nevirapine 50 mg Dispersible Tablet, 30 Tabs",0,,,
Namibia,3/15/2019,"Nevirapine/Lamivudine/Zidovudine 200/150/300 mg Tablet, 60 Tabs",7297.333333,,5.71,
Namibia,3/15/2019,"Nevirapine/Lamivudine/Zidovudine 50/30/60 mg Dispersible Tablet, 60 Tabs",912,,12.32,
Namibia,3/15/2019,"Raltegravir 100 mg Tablet, 60 Tabs",0,,0,
Namibia,3/15/2019,"Raltegravir 400 mg Tablet, 60 Tabs",0,,0,
Namibia,3/15/2019,"Ritonavir 100 mg Tablet, 30 Tabs",173.3333333,,26.37,
Namibia,3/15/2019,"Tenofovir DF 300 mg Tablet, 30 Tabs",1423,,0,
Namibia,3/15/2019,"Zidovudine 10 mg/mL Solution, 100 mL bottle",1040.666667,,13.1,
Namibia,3/15/2019,"Zidovudine 300 mg Tablet, 60 Tabs",544,,0,
Nigeria,6/30/2018,"Abacavir 60 mg Dispersible Tablet, 60 Tabs",490,24.13,,
Nigeria,6/30/2018,"Abacavir/Lamivudine 60/30 mg Dispersible Tablet, 60 Tabs",3493,26.58,,
Nigeria,6/30/2018,"Abacavir/Lamivudine 600/300 mg Tablet, 30 Tabs",7439,4.32,,
Nigeria,6/30/2018,"Atazanavir/ritonavir 300/100 mg Tablet, 30 Tabs",16417,8.64,,
Nigeria,6/30/2018,"Dolutegravir/Lamivudine/Tenofovir DF 50/300/300 mg Tablet, 30 Tabs",0,,,
Nigeria,6/30/2018,"Dolutegravir 50 mg Tablet, 30 Tabs",1168,55.34,,
Nigeria,6/30/2018,"Efavirenz 200 mg Scored Tablet, 90 Tabs",1453,18.31,,
Nigeria,6/30/2018,"Efavirenz 600 mg Tablet, 30 Tabs",6205,24.29,,
Nigeria,6/30/2018,"Efavirenz/Lamivudine/Tenofovir DF 600/300/300 mg Tablet, 30 Tabs",521389,7.38,,
Nigeria,6/30/2018,"HIV-1/2 Determine Rapid Test Kit, 100 Tests",11473,6.98,,
Nigeria,6/30/2018,"HIV-1/2 Uni-Gold Rapid Test Kit, 20 Tests",1767,9.98,,
Nigeria,6/30/2018,"HIV-1/2 RTK, STAT-PAK Assay, 20 Tests",481,17.4,,
Nigeria,6/30/2018,"Lamivudine/Tenofovir DF 300/300 mg Tablet, 30 Tabs",36711,10.53,,
Nigeria,6/30/2018,"Lamivudine/Zidovudine 150/300 mg Tablet, 60 Tabs",15860,6.16,,
Nigeria,6/30/2018,"Lamivudine/Zidovudine 30/60 mg Dispersible Tablet, 60 Tabs",2992,18.33,,
Nigeria,6/30/2018,"Lopinavir/ritonavir 100/25 mg Tablet, 60 Tabs",1386,21.1,,
Nigeria,6/30/2018,"Lopinavir/ritonavir 200/50 mg Tablet, 120 Tabs",24398,11.73,,
Nigeria,6/30/2018,"Lopinavir/ritonavir 40/10 mg Pellets in Capsules, 120 Caps",260,73.58,,
Nigeria,6/30/2018,"Nevirapine 10 mg/mL Suspension, 100 mL bottle",5447,27.05,,
Nigeria,6/30/2018,"Nevirapine/Lamivudine/Zidovudine 200/150/300 mg Tablet, 60 Tabs",249342,10.73,,
Nigeria,6/30/2018,"Nevirapine/Lamivudine/Zidovudine 50/30/60 mg Dispersible Tablet, 60 Tabs",48237,8.66,,
Nigeria,6/30/2018,"Zidovudine 10 mg/mL Solution, 100 mL bottle",668,15.62,,
Nigeria,6/30/2018,"Zidovudine 300 mg Tablet, 60 Tabs",3214,8.36,,
Nigeria,8/31/2018,"Abacavir 60 mg Dispersible Tablet, 60 Tabs",476,16.33,,
Nigeria,8/31/2018,"Abacavir/Lamivudine 60/30 mg Dispersible Tablet, 60 Tabs",4150,20.7,,
Nigeria,8/31/2018,"Abacavir/Lamivudine 600/300 mg Tablet, 30 Tabs",8178,15,,
Nigeria,8/31/2018,"Atazanavir/ritonavir 300/100 mg Tablet, 30 Tabs",17349,10.54,,
Nigeria,8/31/2018,"Dolutegravir/Lamivudine/Tenofovir DF 50/300/300 mg Tablet, 30 Tabs",0,,,
Nigeria,8/31/2018,"Dolutegravir 50 mg Tablet, 30 Tabs",2507,20.6,,
Nigeria,8/31/2018,"Efavirenz 200 mg Scored Tablet, 90 Tabs",1141,21.43,,
Nigeria,8/31/2018,"Efavirenz 600 mg Tablet, 30 Tabs",6574,20.16,,
Nigeria,8/31/2018,"Efavirenz/Lamivudine/Tenofovir DF 600/300/300 mg Tablet, 30 Tabs",558935,4.85,,
Nigeria,8/31/2018,"HIV-1/2 Determine Rapid Test Kit, 100 Tests",14341,3.36,,
Nigeria,8/31/2018,"HIV-1/2 Uni-Gold Rapid Test Kit, 20 Tests",2412,3.72,,
Nigeria,8/31/2018,"HIV-1/2 RTK, STAT-PAK Assay, 20 Tests",562.6666667,12.23,,
Nigeria,8/31/2018,"Lamivudine/Tenofovir DF 300/300 mg Tablet, 30 Tabs",38437,8.17,,
Nigeria,8/31/2018,"Lamivudine/Zidovudine 150/300 mg Tablet, 60 Tabs",14348,22.11,,
Nigeria,8/31/2018,"Lamivudine/Zidovudine 30/60 mg Dispersible Tablet, 60 Tabs",4445,18.03,,
Nigeria,8/31/2018,"Lopinavir/ritonavir 100/25 mg Tablet, 60 Tabs",2456,16.35,,
Nigeria,8/31/2018,"Lopinavir/ritonavir 200/50 mg Tablet, 120 Tabs",25845,14.78,,
Nigeria,8/31/2018,"Lopinavir/ritonavir 40/10 mg Pellets in Capsules, 120 Caps",510,37.27,,
Nigeria,8/31/2018,"Nevirapine 10 mg/mL Suspension, 100 mL bottle",5476,24.79,,
Nigeria,8/31/2018,"Nevirapine 200 mg Tablet, 60 Tabs",1917,5.69,,
Nigeria,8/31/2018,"Nevirapine/Lamivudine/Zidovudine 200/150/300 mg Tablet, 60 Tabs",253476,10.61,,
Nigeria,8/31/2018,"Nevirapine/Lamivudine/Zidovudine 50/30/60 mg Dispersible Tablet, 60 Tabs",52354,6.5,,
Nigeria,8/31/2018,"Zidovudine 10 mg/mL Solution, 100 mL bottle",705,30.1,,
Nigeria,8/31/2018,"Zidovudine 300 mg Tablet, 60 Tabs",3566,5.9,,
Nigeria,10/31/2018,"Abacavir 60 mg Dispersible Tablet, 60 Tabs",648,16.3,,
Nigeria,10/31/2018,"Abacavir/Lamivudine 60/30 mg Dispersible Tablet, 60 Tabs",4771,9.96,,
Nigeria,10/31/2018,"Abacavir/Lamivudine 600/300 mg Tablet, 30 Tabs",8701,12.81,,
Nigeria,10/31/2018,"Atazanavir/ritonavir 300/100 mg Tablet, 30 Tabs",19139.66667,6.8,,
Nigeria,10/31/2018,"Dolutegravir/Lamivudine/Tenofovir DF 50/300/300 mg Tablet, 30 Tabs",8909.666667,346.26,,
Nigeria,10/31/2018,"Dolutegravir 50 mg Tablet, 30 Tabs",3167.666667,7.54,,
Nigeria,10/31/2018,"Efavirenz 200 mg Scored Tablet, 90 Tabs",1532.666667,12.73,,
Nigeria,10/31/2018,"Efavirenz 600 mg Tablet, 30 Tabs",8299,12.7,,
Nigeria,10/31/2018,"Efavirenz/Lamivudine/Tenofovir DF 600/300/300 mg Tablet, 30 Tabs",566148.6667,4.11,,
Nigeria,10/31/2018,"HIV-1/2 Determine Rapid Test Kit, 100 Tests",13236,6.3,,
Nigeria,10/31/2018,"HIV-1/2 Uni-Gold Rapid Test Kit, 20 Tests",2009.333333,3.75,,
Nigeria,10/31/2018,"HIV-1/2 RTK, STAT-PAK Assay, 20 Tests",500,9.93,,
Nigeria,10/31/2018,"Lamivudine/Tenofovir DF 300/300 mg Tablet, 30 Tabs",44007.66667,5.18,,
Nigeria,10/31/2018,"Lamivudine/Zidovudine 150/300 mg Tablet, 60 Tabs",14802,16.96,,
Nigeria,10/31/2018,"Lamivudine/Zidovudine 30/60 mg Dispersible Tablet, 60 Tabs",3922.666667,16.5,,
Nigeria,10/31/2018,"Lopinavir/ritonavir 100/25 mg Tablet, 60 Tabs",1609.666667,14.07,,
Nigeria,10/31/2018,"Lopinavir/ritonavir 200/50 mg Tablet, 120 Tabs",28139,12.8,,
Nigeria,10/31/2018,"Lopinavir/ritonavir 40/10 mg Pellets in Capsules, 120 Caps",621.6666667,22.2,,
Nigeria,10/31/2018,"Nevirapine 10 mg/mL Suspension, 100 mL bottle",6180,18.33,,
Nigeria,10/31/2018,"Nevirapine 200 mg Tablet, 60 Tabs",410.6666667,20.75,,
Nigeria,10/31/2018,"Nevirapine/Lamivudine/Zidovudine 200/150/300 mg Tablet, 60 Tabs",247382,8.36,,
Nigeria,10/31/2018,"Nevirapine/Lamivudine/Zidovudine 50/30/60 mg Dispersible Tablet, 60 Tabs",49189,9.31,,
Nigeria,10/31/2018,"Zidovudine 10 mg/mL Solution, 100 mL bottle",931.6666667,16.29,,
Nigeria,10/31/2018,"Zidovudine 300 mg Tablet, 60 Tabs",3195,4,,
Nigeria,12/31/2018,"Abacavir 60 mg Dispersible Tablet, 60 Tabs",482.6666667,24.63,24.63,
Nigeria,12/31/2018,"Abacavir/Lamivudine 60/30 mg Dispersible Tablet, 60 Tabs",5884,10.18,10.18,
Nigeria,12/31/2018,"Abacavir/Lamivudine 600/300 mg Tablet, 30 Tabs",0,0,0,
Nigeria,12/31/2018,"Atazanavir/ritonavir 300/100 mg Tablet, 30 Tabs",21296.66667,14.88,14.88,
Nigeria,12/31/2018,"Dolutegravir/Lamivudine/Tenofovir DF 50/300/300 mg Tablet, 30 Tabs",42208,104.19,104.19,
Nigeria,12/31/2018,"Dolutegravir 50 mg Tablet, 30 Tabs",8242,5.48,5.48,
Nigeria,12/31/2018,"Efavirenz 200 mg Scored Tablet, 90 Tabs",1531,17.3,17.3,
Nigeria,12/31/2018,"Efavirenz 600 mg Tablet, 30 Tabs",7476,14.66,14.66,
Nigeria,12/31/2018,"Efavirenz/Lamivudine/Tenofovir DF 600/300/300 mg Tablet, 30 Tabs",536135.6667,5.94,5.94,
Nigeria,12/31/2018,"HIV-1/2 Determine Rapid Test Kit, 100 Tests",7795.333333,4.17,4.17,
Nigeria,12/31/2018,"HIV-1/2 Uni-Gold Rapid Test Kit, 20 Tests",1254,16.03,16.03,
Nigeria,12/31/2018,"HIV-1/2 RTK, STAT-PAK Assay, 20 Tests",412,8.6,8.6,
Nigeria,12/31/2018,"Lamivudine/Tenofovir DF 300/300 mg Tablet, 30 Tabs",46511.66667,6.24,6.24,
Nigeria,12/31/2018,"Lamivudine/Zidovudine 150/300 mg Tablet, 60 Tabs",13949,17.83,17.83,
Nigeria,12/31/2018,"Lamivudine/Zidovudine 30/60 mg Dispersible Tablet, 60 Tabs",4034,19.21,19.21,
Nigeria,12/31/2018,"Lopinavir/ritonavir 100/25 mg Tablet, 60 Tabs",1905.666667,22.59,22.59,
Nigeria,12/31/2018,"Lopinavir/ritonavir 200/50 mg Tablet, 120 Tabs",28294.66667,13.07,13.07,
Nigeria,12/31/2018,"Lopinavir/ritonavir 40/10 mg Pellets in Capsules, 120 Caps",1088.666667,12.55,12.55,
Nigeria,12/31/2018,"Nevirapine 10 mg/mL Suspension, 100 mL bottle",5691,19.61,19.61,
Nigeria,12/31/2018,"Nevirapine 200 mg Tablet, 60 Tabs",371.6666667,28.22,28.22,
Nigeria,12/31/2018,"Nevirapine/Lamivudine/Zidovudine 200/150/300 mg Tablet, 60 Tabs",240805.6667,8.84,8.84,
Nigeria,12/31/2018,"Nevirapine/Lamivudine/Zidovudine 50/30/60 mg Dispersible Tablet, 60 Tabs",48571,8.78,8.78,
Nigeria,12/31/2018,"Zidovudine 10 mg/mL Solution, 100 mL bottle",1010.666667,17.23,17.23,
Nigeria,12/31/2018,"Zidovudine 300 mg Tablet, 60 Tabs",3667.666667,2.64,2.64,
Nigeria,2/28/2019,"Abacavir 60 mg Dispersible Tablet, 60 Tabs",518,,6.38,
Nigeria,2/28/2019,"Abacavir/Lamivudine 60/30 mg Dispersible Tablet, 60 Tabs",7356,,8.85,
Nigeria,2/28/2019,"Abacavir/Lamivudine 600/300 mg Tablet, 30 Tabs",9477,,15.83,
Nigeria,2/28/2019,"Atazanavir/ritonavir 300/100 mg Tablet, 30 Tabs",20538,,14.14,
Nigeria,2/28/2019,"Dolutegravir/Lamivudine/Tenofovir DF 50/300/300 mg Tablet, 30 Tabs",63970,,70.1,
Nigeria,2/28/2019,"Dolutegravir 50 mg Tablet, 30 Tabs",5324,,17.26,
Nigeria,2/28/2019,"Efavirenz 200 mg Scored Tablet, 90 Tabs",1786,,16.07,
Nigeria,2/28/2019,"Efavirenz 600 mg Tablet, 30 Tabs",7591,,19.93,
Nigeria,2/28/2019,"Efavirenz/Lamivudine/Tenofovir DF 600/300/300 mg Tablet, 30 Tabs",447653,,8.24,
Nigeria,2/28/2019,"HIV-1/2 Determine Rapid Test Kit, 100 Tests",9699,,8.61,
Nigeria,2/28/2019,"HIV-1/2 Uni-Gold Rapid Test Kit, 20 Tests",1447,,17.14,
Nigeria,2/28/2019,"HIV-1/2 RTK, STAT-PAK Assay, 20 Tests",470,,13.67,
Nigeria,2/28/2019,"Lamivudine/Tenofovir DF 300/300 mg Tablet, 30 Tabs",44697,,7.26,
Nigeria,2/28/2019,"Lamivudine/Zidovudine 150/300 mg Tablet, 60 Tabs",13664,,15.83,
Nigeria,2/28/2019,"Lamivudine/Zidovudine 30/60 mg Dispersible Tablet, 60 Tabs",3856,,18.46,
Nigeria,2/28/2019,"Lopinavir/ritonavir 100/25 mg Tablet, 60 Tabs",2089,,18.73,
Nigeria,2/28/2019,"Lopinavir/ritonavir 200/50 mg Tablet, 120 Tabs",28106,,11.45,
Nigeria,2/28/2019,"Lopinavir/ritonavir 40/10 mg Pellets in Capsules, 120 Caps",9503,,2.25,
Nigeria,2/28/2019,"Nevirapine 10 mg/mL Suspension, 100 mL bottle",5530,,24.52,
Nigeria,2/28/2019,"Nevirapine 200 mg Tablet, 60 Tabs",326,,24.5,
Nigeria,2/28/2019,"Nevirapine/Lamivudine/Zidovudine 200/150/300 mg Tablet, 60 Tabs",205115,,8.47,
Nigeria,2/28/2019,"Nevirapine/Lamivudine/Zidovudine 50/30/60 mg Dispersible Tablet, 60 Tabs",43057,,11.07,
Nigeria,2/28/2019,"Zidovudine 10 mg/mL Solution, 100 mL bottle",1115,,14.03,
Nigeria,2/28/2019,"Zidovudine 300 mg Tablet, 60 Tabs",2926,,1.5,
Uganda-JMS,1/31/2018,"Abacavir/Lamivudine 120/60 mg Tablet, 30 Ta",2635,1.45,,
Uganda-JMS,1/31/2018,"Abacavir/Lamivudine 600/300 mg Tablet, 30 Tabs",2557,1.42,,
Uganda-JMS,1/31/2018,"Atazanavir/ritonavir 300/100 mg Tablet, 30 Tabs",3317,2.27,,
Uganda-JMS,1/31/2018,"Efavirenz 200 mg Scored Tablet, 90 Tabs",797,0.78,,
Uganda-JMS,1/31/2018,"Efavirenz 600 mg Tablet, 30 Tabs",15282,5.93,,
Uganda-JMS,1/31/2018,"Efavirenz/Lamivudine/Tenofovir DF 600/300/300 mg Tablet, 30 Tabs",50898,3.26,,
Uganda-JMS,1/31/2018,"HIV-1/2 Determine Rapid Test Kit, 100 Tests",1692,6.05,,
Uganda-JMS,1/31/2018,"HIV-1/2 SD Bioline 3.0, Rapid Test Kit, 25 Tests",318,6.96,,
Uganda-JMS,1/31/2018,"HIV-1/2 RTK, STAT-PAK Assay, 30 Tests",415,4.05,,
Uganda-JMS,1/31/2018,"Lamivudine/Tenofovir DF 300/300 mg Tablet, 30 Tabs",21436,1.85,,
Uganda-JMS,1/31/2018,"Lamivudine/Zidovudine 150/300 mg Tablet, 60 Tabs",6559,3.41,,
Uganda-JMS,1/31/2018,"Lamivudine/Zidovudine 30/60 mg Dispersible Tablet, 60 Tabs",697,11.03,,
Uganda-JMS,1/31/2018,"Lopinavir/ritonavir 100/25 mg Tablet, 60 Tabs",622,5.23,,
Uganda-JMS,1/31/2018,"Lopinavir/ritonavir 200/50 mg Tablet, 120 Tabs",4023,3.05,,
Uganda-JMS,1/31/2018,"Lopinavir/ritonavir 40/10 mg Pellets in Capsules, 120 Caps",243,4.33,,
Uganda-JMS,1/31/2018,"Nevirapine 200 mg Tablet, 60 Tabs",5491,6.89,,
Uganda-JMS,1/31/2018,"Nevirapine 50 mg Dispersible Tablet, 30 Tabs",1123,11.22,,
Uganda-JMS,1/31/2018,"Nevirapine/Lamivudine/Zidovudine 200/150/300 mg Tablet, 60 Tabs",18799,5.14,,
Uganda-JMS,1/31/2018,"Nevirapine/Lamivudine/Zidovudine 50/30/60 mg Dispersible Tablet, 60 Tabs",2810,5.26,,
Uganda-JMS,3/31/2018,"Abacavir/Lamivudine 120/60 mg Tablet, 30 Ta",3288,0.25,,
Uganda-JMS,3/31/2018,"Abacavir/Lamivudine 600/300 mg Tablet, 30 Tabs",2660,1.02,,
Uganda-JMS,3/31/2018,"Atazanavir/ritonavir 300/100 mg Tablet, 30 Tabs",4032,1.91,,
Uganda-JMS,3/31/2018,"Efavirenz 200 mg Scored Tablet, 90 Tabs",791,2.54,,
Uganda-JMS,3/31/2018,"Efavirenz 600 mg Tablet, 30 Tabs",15453,6.81,,
Uganda-JMS,3/31/2018,"Efavirenz/Lamivudine/Tenofovir DF 600/300/300 mg Tablet, 30 Tabs",53656,1.08,,
Uganda-JMS,3/31/2018,"HIV-1/2 Determine Rapid Test Kit, 100 Tests",1692,2.83,,
Uganda-JMS,3/31/2018,"HIV-1/2 SD Bioline 3.0, Rapid Test Kit, 25 Tests",318,4.05,,
Uganda-JMS,3/31/2018,"HIV-1/2 RTK, STAT-PAK Assay, 30 Tests",415,0.26,,
Uganda-JMS,3/31/2018,"Lamivudine/Tenofovir DF 300/300 mg Tablet, 30 Tabs",20106,4.16,,
Uganda-JMS,3/31/2018,"Lamivudine/Zidovudine 150/300 mg Tablet, 60 Tabs",8759,1.26,,
Uganda-JMS,3/31/2018,"Lamivudine/Zidovudine 30/60 mg Dispersible Tablet, 60 Tabs",796,8.1,,
Uganda-JMS,3/31/2018,"Lopinavir/ritonavir 100/25 mg Tablet, 60 Tabs",758,2.13,,
Uganda-JMS,3/31/2018,"Lopinavir/ritonavir 200/50 mg Tablet, 120 Tabs",4492,4.61,,
Uganda-JMS,3/31/2018,"Lopinavir/ritonavir 40/10 mg Pellets in Capsules, 120 Caps",309,5.2,,
Uganda-JMS,3/31/2018,"Nevirapine 200 mg Tablet, 60 Tabs",5882,4.85,,
Uganda-JMS,3/31/2018,"Nevirapine 50 mg Dispersible Tablet, 30 Tabs",1650,8.62,,
Uganda-JMS,3/31/2018,"Nevirapine/Lamivudine/Zidovudine 200/150/300 mg Tablet, 60 Tabs",17433,3.95,,
Uganda-JMS,3/31/2018,"Nevirapine/Lamivudine/Zidovudine 50/30/60 mg Dispersible Tablet, 60 Tabs",3113,9.63,,
Uganda-JMS,5/31/2018,"Abacavir/Lamivudine 120/60 mg Tablet, 30 Ta",3642,1.05,,
Uganda-JMS,5/31/2018,"Abacavir/Lamivudine 600/300 mg Tablet, 30 Tabs",1926,5.07,,
Uganda-JMS,5/31/2018,"Atazanavir/ritonavir 300/100 mg Tablet, 30 Tabs",4742,1.66,,
Uganda-JMS,5/31/2018,"Efavirenz 200 mg Scored Tablet, 90 Tabs",751,5.99,,
Uganda-JMS,5/31/2018,"Efavirenz 600 mg Tablet, 30 Tabs",16455,8.08,,
Uganda-JMS,5/31/2018,"Efavirenz/Lamivudine/Tenofovir DF 600/300/300 mg Tablet, 30 Tabs",69754,1.54,,
Uganda-JMS,5/31/2018,"HIV-1/2 Determine Rapid Test Kit, 100 Tests",1697,6.71,,
Uganda-JMS,5/31/2018,"HIV-1/2 SD Bioline 3.0, Rapid Test Kit, 25 Tests",423,6.09,,
Uganda-JMS,5/31/2018,"HIV-1/2 RTK, STAT-PAK Assay, 30 Tests",554,2.06,,
Uganda-JMS,5/31/2018,"Lamivudine/Tenofovir DF 300/300 mg Tablet, 30 Tabs",21762,10.48,,
Uganda-JMS,5/31/2018,"Lamivudine/Zidovudine 150/300 mg Tablet, 60 Tabs",9972,4.2,,
Uganda-JMS,5/31/2018,"Lamivudine/Zidovudine 30/60 mg Dispersible Tablet, 60 Tabs",912,5.83,,
