Country,Date,Product,SOH,AMI,MOSact,MOSproj
Namibia,11/30/2018,TDF 300mg tabs,1059,1988,0.53,
Namibia,11/30/2018,TDF/3TC [300/300mg] tabs,81811,11892,6.88,
Namibia,11/30/2018,TDF/3TC/DTG [300/300/50] tabs,0,0,0,
Namibia,11/30/2018,TDF/3TC/EFV [300/300/400]mg tabs,306158,47107,6.5,
Namibia,11/30/2018,TDF/FTC [300/200mg] tabs,7788,5326,1.46,
Namibia,11/30/2018,TDF/FTC/EFV [300/200/600mg] tabs,0,86657,0,
Namibia,11/30/2018,Uni-Gold HIV Test Kit,1765,69,25.58,
Namibia,12/31/2018,"Abacavir 300 mg, Tablet, 60 Tabs",0,5509,0,0
Namibia,12/31/2018,"Abacavir 60 mg Dispersible Tablet, 60 Tabs",86,59.66666667,1.44,1.44
Namibia,12/31/2018,"Abacavir/Lamivudine 60/30 mg Dispersible Tablet, 60 Tabs",17043,4664,3.65,3.65
Namibia,12/31/2018,"Abacavir/Lamivudine/Zidovudine 300/150/300 mg Tablet, 60 Tabs",0,2288.333333,0,0
Namibia,12/31/2018,"Atazanavir/ritonavir 300/100 mg Tablet, 30 Tabs",31764,5141.666667,6.18,6.18
Namibia,12/31/2018,"Darunavir 600 mg Tablet, 60 Tabs",975,99.66666667,9.78,9.78
Namibia,12/31/2018,"Dolutegravir 50 mg Tablet, 30 Tabs",1573,81,19.42,19.42
Namibia,12/31/2018,"Efavirenz 200 mg Scored Tablet, 90 Tabs",8474,3115,2.72,2.72
Namibia,12/31/2018,"Efavirenz/Lamivudine/Tenofovir DF 400/300/300 mg Tablet, 30 Tabs",367134,44883.33333,8.18,8.18
Namibia,12/31/2018,"Emtricitabine/Tenofovir DF 200/300 mg Tablet, 30 Tabs",100,7416.666667,0.01,0.01
Namibia,12/31/2018,"Etravirine 100 mg Tablet, 120 Tabs",146,48.66666667,3,3
Namibia,12/31/2018,"HIV-1/2 Uni-Gold Rapid Test Kit, 20 Tests",235,88.33333333,2.66,2.66
Namibia,12/31/2018,"HIV-1/2 Rapid Antibody Test (Colloidal Gold Device), 50 Tests",1616,2168,0.75,0.75
Namibia,12/31/2018,"HIV-1/2 Sure Check Rapid Test Kits, 25 Tests",0,0,0,0
Namibia,12/31/2018,"Lamivudine 150 mg Tablet, 60 Tabs",530,4650,0.11,0.11
Namibia,12/31/2018,"Lamivudine/Tenofovir DF 300/300 mg Tablet, 30 Tabs",45150,14492.66667,3.12,3.12
Namibia,12/31/2018,"Lamivudine/Zidovudine 150/300 mg Tablet, 60 Tabs",55483,4479,12.39,12.39
Namibia,12/31/2018,"Lamivudine/Zidovudine 30/60 mg Dispersible Tablet, 60 Tabs",1836,576.3333333,3.19,3.19
Namibia,12/31/2018,"Lopinavir/ritonavir 100/25 mg Tablet, 60 Tabs",8564,1863.333333,4.6,4.6
Namibia,12/31/2018,"Lopinavir/ritonavir 200/50 mg Tablet, 120 Tabs",16551,6334.333333,2.61,2.61
Namibia,12/31/2018,"Lopinavir/ritonavir 80/20 mg/mL Solution, 5 x 60 mL bottle",1789,661.6666667,2.7,2.7
Namibia,12/31/2018,"Lopinavir/ritonavir 40/10 mg Pellets in Capsules, 120 Caps",0,0,0,0
Namibia,12/31/2018,"Nevirapine 10 mg/mL Suspension, 100 mL bottle",1552,8504.666667,0.18,0.18
Namibia,12/31/2018,"Nevirapine 200 mg Tablet, 60 Tabs",15740,7080.666667,2.22,2.22
Namibia,12/31/2018,"Nevirapine 50 mg Dispersible Tablet, 30 Tabs",0,0,0,0
Namibia,12/31/2018,"Nevirapine/Lamivudine/Zidovudine 200/150/300 mg Tablet, 60 Tabs",65497,8326.333333,7.87,7.87
Namibia,12/31/2018,"Nevirapine/Lamivudine/Zidovudine 50/30/60 mg Dispersible Tablet, 60 Tabs",14432,1247.333333,11.57,11.57
Namibia,12/31/2018,"Raltegravir 100 mg Tablet, 60 Tabs",0,0,0,0
Namibia,12/31/2018,"Raltegravir 400 mg Tablet, 60 Tabs",0,25,0,0
Namibia,12/31/2018,"Ritonavir 100 mg Tablet, 30 Tabs",0,504,0,0
Namibia,12/31/2018,"Tenofovir DF 300 mg Tablet, 30 Tabs",3636,2321,1.57,1.57
Namibia,12/31/2018,"Zidovudine 10 mg/mL Solution, 100 mL bottle",0,466.6666667,0,0
Namibia,12/31/2018,"Zidovudine 300 mg Tablet, 60 Tabs",192,4414.666667,0.04,0.04
Namibia,1/15/2019,"Abacavir 300 mg, Tablet, 60 Tabs",0,3407.333333,,0
Namibia,1/15/2019,"Abacavir 60 mg Dispersible Tablet, 60 Tabs",86,25.66666667,,3.35
Namibia,1/15/2019,"Abacavir/Lamivudine 60/30 mg Dispersible Tablet, 60 Tabs",17043,9154.333333,,1.86
Namibia,1/15/2019,"Abacavir/Lamivudine/Zidovudine 300/150/300 mg Tablet, 60 Tabs",0,708,,0
Namibia,1/15/2019,"Atazanavir/ritonavir 300/100 mg Tablet, 30 Tabs",31764,16109,,1.97
Namibia,1/15/2019,"Darunavir 600 mg Tablet, 60 Tabs",975,300.3333333,,3.25
Namibia,1/15/2019,"Dolutegravir 50 mg Tablet, 30 Tabs",1573,184.6666667,,8.52
Namibia,1/15/2019,"Efavirenz 200 mg Scored Tablet, 90 Tabs",8474,3901,,2.17
Namibia,1/15/2019,"Efavirenz/Lamivudine/Tenofovir DF 400/300/300 mg Tablet, 30 Tabs",367134,175683,,2.09
Namibia,1/15/2019,"Emtricitabine/Tenofovir DF 200/300 mg Tablet, 30 Tabs",100,4402.333333,,0.02
Namibia,1/15/2019,"Etravirine 100 mg Tablet, 120 Tabs",146,97.66666667,,1.49
Namibia,1/15/2019,"HIV-1/2 Uni-Gold Rapid Test Kit, 20 Tests",235,325,,0.72
Namibia,1/15/2019,"HIV-1/2 Rapid Antibody Test (Colloidal Gold Device), 50 Tests",1616,1239.333333,,1.3
Namibia,1/15/2019,"HIV-1/2 Sure Check Rapid Test Kits, 25 Tests",0,11,,0
Namibia,1/15/2019,"Lamivudine 150 mg Tablet, 60 Tabs",530,3011,,0.18
Namibia,1/15/2019,"Lamivudine/Tenofovir DF 300/300 mg Tablet, 30 Tabs",45150,17328.66667,,2.61
Namibia,1/15/2019,"Lamivudine/Zidovudine 150/300 mg Tablet, 60 Tabs",55483,5955.333333,,9.32
Namibia,1/15/2019,"Lamivudine/Zidovudine 30/60 mg Dispersible Tablet, 60 Tabs",1836,929.3333333,,1.98
Namibia,1/15/2019,"Lopinavir/ritonavir 100/25 mg Tablet, 60 Tabs",8564,1589,,5.39
Namibia,1/15/2019,"Lopinavir/ritonavir 200/50 mg Tablet, 120 Tabs",16551,7823,,2.12
Namibia,1/15/2019,"Lopinavir/ritonavir 80/20 mg/mL Solution, 5 x 60 mL bottle",1789,651,,2.75
Namibia,1/15/2019,"Lopinavir/ritonavir 40/10 mg Pellets in Capsules, 120 Caps",0,0,,0
Namibia,1/15/2019,"Nevirapine 10 mg/mL Suspension, 100 mL bottle",1552,5632.666667,,0.28
Namibia,1/15/2019,"Nevirapine 200 mg Tablet, 60 Tabs",15740,8287.666667,,1.9
Namibia,1/15/2019,"Nevirapine 50 mg Dispersible Tablet, 30 Tabs",0,0,,0
Namibia,1/15/2019,"Nevirapine/Lamivudine/Zidovudine 200/150/300 mg Tablet, 60 Tabs",65497,8741.666667,,7.49
Namibia,1/15/2019,"Nevirapine/Lamivudine/Zidovudine 50/30/60 mg Dispersible Tablet, 60 Tabs",14432,1282,,11.26
Namibia,1/15/2019,"Raltegravir 100 mg Tablet, 60 Tabs",0,0,,0
Namibia,1/15/2019,"Raltegravir 400 mg Tablet, 60 Tabs",0,0,,0
Namibia,1/15/2019,"Ritonavir 100 mg Tablet, 30 Tabs",0,173.6666667,,0
Namibia,1/15/2019,"Tenofovir DF 300 mg Tablet, 30 Tabs",3636,2006,,1.81
Namibia,1/15/2019,"Zidovudine 10 mg/mL Solution, 100 mL bottle",0,208.3333333,,0
Namibia,1/15/2019,"Zidovudine 300 mg Tablet, 60 Tabs",192,632.3333333,,0.3
Namibia,2/15/2019,"Abacavir 300 mg, Tablet, 60 Tabs",23855,4723.666667,,5.05
Namibia,2/15/2019,"Abacavir 60 mg Dispersible Tablet, 60 Tabs",66,27.66666667,,2.39
Namibia,2/15/2019,"Abacavir/Lamivudine 60/30 mg Dispersible Tablet, 60 Tabs",13131,9768.333333,,1.34
Namibia,2/15/2019,"Abacavir/Lamivudine/Zidovudine 300/150/300 mg Tablet, 60 Tabs",0,0,,0
Namibia,2/15/2019,"Atazanavir/ritonavir 300/100 mg Tablet, 30 Tabs",3410,24168.66667,,0.14
Namibia,2/15/2019,"Darunavir 600 mg Tablet, 60 Tabs",740,287.6666667,,2.57
Namibia,2/15/2019,"Dolutegravir 50 mg Tablet, 30 Tabs",1257,198.6666667,,6.33
Namibia,2/15/2019,"Efavirenz 200 mg Scored Tablet, 90 Tabs",6689,4689.666667,,1.43
Namibia,2/15/2019,"Efavirenz/Lamivudine/Tenofovir DF 400/300/300 mg Tablet, 30 Tabs",146400,192805,,0.76
Namibia,2/15/2019,"Emtricitabine/Tenofovir DF 200/300 mg Tablet, 30 Tabs",288,2133.333333,,0.14
Namibia,2/15/2019,"Etravirine 100 mg Tablet, 120 Tabs",0,83.33333333,,0
Namibia,2/15/2019,"HIV-1/2 Uni-Gold Rapid Test Kit, 20 Tests",0,525,,0
Namibia,2/15/2019,"HIV-1/2 Rapid Antibody Test (Colloidal Gold Device), 50 Tests",5624,1653.666667,,3.4
Namibia,2/15/2019,"HIV-1/2 Sure Check Rapid Test Kits, 25 Tests",0,20,,0
Namibia,2/15/2019,"Lamivudine 150 mg Tablet, 60 Tabs",0,2266,,0
Namibia,2/15/2019,"Lamivudine/Tenofovir DF 300/300 mg Tablet, 30 Tabs",63885,15073.66667,,4.24
Namibia,2/15/2019,"Lamivudine/Zidovudine 150/300 mg Tablet, 60 Tabs",43384,5266.333333,,8.24
Namibia,2/15/2019,"Lamivudine/Zidovudine 30/60 mg Dispersible Tablet, 60 Tabs",2757,1170,,2.36
Namibia,2/15/2019,"Lopinavir/ritonavir 100/25 mg Tablet, 60 Tabs",5067,1082.666667,,4.68
Namibia,2/15/2019,"Lopinavir/ritonavir 200/50 mg Tablet, 120 Tabs",0,11024.66667,,0
Namibia,2/15/2019,"Lopinavir/ritonavir 80/20 mg/mL Solution, 5 x 60 mL bottle",808,826.3333333,,0.98
Namibia,2/15/2019,"Lopinavir/ritonavir 40/10 mg Pellets in Capsules, 120 Caps",0,0,,0
Namibia,2/15/2019,"Nevirapine 10 mg/mL Suspension, 100 mL bottle",0,3323,,0
Namibia,2/15/2019,"Nevirapine 200 mg Tablet, 60 Tabs",4240,7634.333333,,0.56
Namibia,2/15/2019,"Nevirapine 50 mg Dispersible Tablet, 30 Tabs",5996,0,,
Namibia,2/15/2019,"Nevirapine/Lamivudine/Zidovudine 200/150/300 mg Tablet, 60 Tabs",57970,7780,,7.45
Namibia,2/15/2019,"Nevirapine/Lamivudine/Zidovudine 50/30/60 mg Dispersible Tablet, 60 Tabs",12576,879.3333333,,14.3
Namibia,2/15/2019,"Raltegravir 100 mg Tablet, 60 Tabs",0,0,,0
Namibia,2/15/2019,"Raltegravir 400 mg Tablet, 60 Tabs",0,0,,0
Namibia,2/15/2019,"Ritonavir 100 mg Tablet, 30 Tabs",0,0,,0
Namibia,2/15/2019,"Tenofovir DF 300 mg Tablet, 30 Tabs",0,2424.333333,,0
Namibia,2/15/2019,"Zidovudine 10 mg/mL Solution, 100 mL bottle",1712,120,,14.27
Namibia,2/15/2019,"Zidovudine 300 mg Tablet, 60 Tabs",0,608,,0
Namibia,3/15/2019,"Abacavir 300 mg, Tablet, 60 Tabs",4146,8078,,0.51
Namibia,3/15/2019,"Abacavir 60 mg Dispersible Tablet, 60 Tabs",66,10.66666667,,6.19
Namibia,3/15/2019,"Abacavir/Lamivudine 60/30 mg Dispersible Tablet, 60 Tabs",3693,9369.666667,,0.39
Namibia,3/15/2019,"Abacavir/Lamivudine/Zidovudine 300/150/300 mg Tablet, 60 Tabs",0,0,,0
Namibia,3/15/2019,"Atazanavir/ritonavir 300/100 mg Tablet, 30 Tabs",0,17545.66667,,0
Namibia,3/15/2019,"Darunavir 600 mg Tablet, 60 Tabs",706,288.3333333,,2.45
Namibia,3/15/2019,"Dolutegravir 50 mg Tablet, 30 Tabs",2167,195.6666667,,11.07
Namibia,3/15/2019,"Efavirenz 200 mg Scored Tablet, 90 Tabs",9800,4215,,2.33
Namibia,3/15/2019,"Efavirenz/Lamivudine/Tenofovir DF 400/300/300 mg Tablet, 30 Tabs",132678,202980.3333,,0.65
Namibia,3/15/2019,"Emtricitabine/Tenofovir DF 200/300 mg Tablet, 30 Tabs",14658,1814.333333,,8.08
Namibia,3/15/2019,"Etravirine 100 mg Tablet, 120 Tabs",0,83.33333333,,0
Namibia,3/15/2019,"HIV-1/2 Uni-Gold Rapid Test Kit, 20 Tests",754,274.3333333,,2.75
Namibia,3/15/2019,"HIV-1/2 Rapid Antibody Test (Colloidal Gold Device), 50 Tests",4208,1765,,2.38
Namibia,3/15/2019,"HIV-1/2 Sure Check Rapid Test Kits, 25 Tests",0,11,,0
Namibia,3/15/2019,"Lamivudine 150 mg Tablet, 60 Tabs",0,1313.666667,,0
Namibia,3/15/2019,"Lamivudine/Tenofovir DF 300/300 mg Tablet, 30 Tabs",36961,16891.33333,,2.19
Namibia,3/15/2019,"Lamivudine/Zidovudine 150/300 mg Tablet, 60 Tabs",34656,6798,,5.1
Namibia,3/15/2019,"Lamivudine/Zidovudine 30/60 mg Dispersible Tablet, 60 Tabs",2208,1003.333333,,2.2
Namibia,3/15/2019,"Lopinavir/ritonavir 100/25 mg Tablet, 60 Tabs",5615,1169,,4.8
Namibia,3/15/2019,"Lopinavir/ritonavir 200/50 mg Tablet, 120 Tabs",0,7610.333333,,0
Namibia,3/15/2019,"Lopinavir/ritonavir 80/20 mg/mL Solution, 5 x 60 mL bottle",378,637.6666667,,0.59
Namibia,3/15/2019,"Lopinavir/ritonavir 40/10 mg Pellets in Capsules, 120 Caps",0,0,,0
Namibia,3/15/2019,"Nevirapine 10 mg/mL Suspension, 100 mL bottle",0,3122.666667,,0
Namibia,3/15/2019,"Nevirapine 200 mg Tablet, 60 Tabs",0,7369,,0
Namibia,3/15/2019,"Nevirapine 50 mg Dispersible Tablet, 30 Tabs",5996,0,,
Namibia,3/15/2019,"Nevirapine/Lamivudine/Zidovudine 200/150/300 mg Tablet, 60 Tabs",41686,7297.333333,,5.71
Namibia,3/15/2019,"Nevirapine/Lamivudine/Zidovudine 50/30/60 mg Dispersible Tablet, 60 Tabs",11232,912,,12.32
Namibia,3/15/2019,"Raltegravir 100 mg Tablet, 60 Tabs",0,0,,0
Namibia,3/15/2019,"Raltegravir 400 mg Tablet, 60 Tabs",0,0,,0
Namibia,3/15/2019,"Ritonavir 100 mg Tablet, 30 Tabs",4571,173.3333333,,26.37
Namibia,3/15/2019,"Tenofovir DF 300 mg Tablet, 30 Tabs",0,1423,,0
Namibia,3/15/2019,"Zidovudine 10 mg/mL Solution, 100 mL bottle",13632,1040.666667,,13.1
Namibia,3/15/2019,"Zidovudine 300 mg Tablet, 60 Tabs",0,544,,0
Nigeria,6/30/2018,"Abacavir 60 mg Dispersible Tablet, 60 Tabs",11822,490,24.13,
Nigeria,6/30/2018,"Abacavir/Lamivudine 60/30 mg Dispersible Tablet, 60 Tabs",92854,3493,26.58,
Nigeria,6/30/2018,"Abacavir/Lamivudine 600/300 mg Tablet, 30 Tabs",32128,7439,4.32,
Nigeria,6/30/2018,"Atazanavir/ritonavir 300/100 mg Tablet, 30 Tabs",141821,16417,8.64,
Nigeria,6/30/2018,"Dolutegravir/Lamivudine/Tenofovir DF 50/300/300 mg Tablet, 30 Tabs",635035,0,,
Nigeria,6/30/2018,"Dolutegravir 50 mg Tablet, 30 Tabs",64633,1168,55.34,
Nigeria,6/30/2018,"Efavirenz 200 mg Scored Tablet, 90 Tabs",26599,1453,18.31,
Nigeria,6/30/2018,"Efavirenz 600 mg Tablet, 30 Tabs",150738,6205,24.29,
Nigeria,6/30/2018,"Efavirenz/Lamivudine/Tenofovir DF 600/300/300 mg Tablet, 30 Tabs",3847944,521389,7.38,
Nigeria,6/30/2018,"HIV-1/2 Determine Rapid Test Kit, 100 Tests",80102,11473,6.98,
Nigeria,6/30/2018,"HIV-1/2 Uni-Gold Rapid Test Kit, 20 Tests",17633,1767,9.98,
Nigeria,6/30/2018,"HIV-1/2 RTK, STAT-PAK Assay, 20 Tests",8369,481,17.4,
Nigeria,6/30/2018,"Lamivudine/Tenofovir DF 300/300 mg Tablet, 30 Tabs",386594,36711,10.53,
Nigeria,6/30/2018,"Lamivudine/Zidovudine 150/300 mg Tablet, 60 Tabs",97640,15860,6.16,
Nigeria,6/30/2018,"Lamivudine/Zidovudine 30/60 mg Dispersible Tablet, 60 Tabs",54836,2992,18.33,
Nigeria,6/30/2018,"Lopinavir/ritonavir 100/25 mg Tablet, 60 Tabs",29239,1386,21.1,
Nigeria,6/30/2018,"Lopinavir/ritonavir 200/50 mg Tablet, 120 Tabs",286289,24398,11.73,
Nigeria,6/30/2018,"Lopinavir/ritonavir 40/10 mg Pellets in Capsules, 120 Caps",19130,260,73.58,
Nigeria,6/30/2018,"Nevirapine 10 mg/mL Suspension, 100 mL bottle",147353,5447,27.05,
Nigeria,6/30/2018,"Nevirapine/Lamivudine/Zidovudine 200/150/300 mg Tablet, 60 Tabs",2675390,249342,10.73,
Nigeria,6/30/2018,"Nevirapine/Lamivudine/Zidovudine 50/30/60 mg Dispersible Tablet, 60 Tabs",417511,48237,8.66,
Nigeria,6/30/2018,"Zidovudine 10 mg/mL Solution, 100 mL bottle",10434,668,15.62,
Nigeria,6/30/2018,"Zidovudine 300 mg Tablet, 60 Tabs",26869,3214,8.36,
Nigeria,8/31/2018,"Abacavir 60 mg Dispersible Tablet, 60 Tabs",7771,476,16.33,
Nigeria,8/31/2018,"Abacavir/Lamivudine 60/30 mg Dispersible Tablet, 60 Tabs",85889,4150,20.7,
Nigeria,8/31/2018,"Abacavir/Lamivudine 600/300 mg Tablet, 30 Tabs",122709,8178,15,
Nigeria,8/31/2018,"Atazanavir/ritonavir 300/100 mg Tablet, 30 Tabs",182875,17349,10.54,
Nigeria,8/31/2018,"Dolutegravir/Lamivudine/Tenofovir DF 50/300/300 mg Tablet, 30 Tabs",1338923,0,,
Nigeria,8/31/2018,"Dolutegravir 50 mg Tablet, 30 Tabs",51642,2507,20.6,
Nigeria,8/31/2018,"Efavirenz 200 mg Scored Tablet, 90 Tabs",24449,1141,21.43,
Nigeria,8/31/2018,"Efavirenz 600 mg Tablet, 30 Tabs",132508,6574,20.16,
Nigeria,8/31/2018,"Efavirenz/Lamivudine/Tenofovir DF 600/300/300 mg Tablet, 30 Tabs",2711053,558935,4.85,
Nigeria,8/31/2018,"HIV-1/2 Determine Rapid Test Kit, 100 Tests",48170,14341,3.36,
Nigeria,8/31/2018,"HIV-1/2 Uni-Gold Rapid Test Kit, 20 Tests",8961,2412,3.72,
Nigeria,8/31/2018,"HIV-1/2 RTK, STAT-PAK Assay, 20 Tests",6881,562.6666667,12.23,
Nigeria,8/31/2018,"Lamivudine/Tenofovir DF 300/300 mg Tablet, 30 Tabs",314217,38437,8.17,
Nigeria,8/31/2018,"Lamivudine/Zidovudine 150/300 mg Tablet, 60 Tabs",317296,14348,22.11,
Nigeria,8/31/2018,"Lamivudine/Zidovudine 30/60 mg Dispersible Tablet, 60 Tabs",80155,4445,18.03,
Nigeria,8/31/2018,"Lopinavir/ritonavir 100/25 mg Tablet, 60 Tabs",40167,2456,16.35,
Nigeria,8/31/2018,"Lopinavir/ritonavir 200/50 mg Tablet, 120 Tabs",381936,25845,14.78,
Nigeria,8/31/2018,"Lopinavir/ritonavir 40/10 mg Pellets in Capsules, 120 Caps",19009,510,37.27,
Nigeria,8/31/2018,"Nevirapine 10 mg/mL Suspension, 100 mL bottle",135775,5476,24.79,
Nigeria,8/31/2018,"Nevirapine 200 mg Tablet, 60 Tabs",10903,1917,5.69,
Nigeria,8/31/2018,"Nevirapine/Lamivudine/Zidovudine 200/150/300 mg Tablet, 60 Tabs",2689436,253476,10.61,
Nigeria,8/31/2018,"Nevirapine/Lamivudine/Zidovudine 50/30/60 mg Dispersible Tablet, 60 Tabs",340397,52354,6.5,
Nigeria,8/31/2018,"Zidovudine 10 mg/mL Solution, 100 mL bottle",21217,705,30.1,
Nigeria,8/31/2018,"Zidovudine 300 mg Tablet, 60 Tabs",21034,3566,5.9,
Nigeria,10/31/2018,"Abacavir 60 mg Dispersible Tablet, 60 Tabs",10565,648,16.3,
Nigeria,10/31/2018,"Abacavir/Lamivudine 60/30 mg Dispersible Tablet, 60 Tabs",47499,4771,9.96,
Nigeria,10/31/2018,"Abacavir/Lamivudine 600/300 mg Tablet, 30 Tabs",111418,8701,12.81,
Nigeria,10/31/2018,"Atazanavir/ritonavir 300/100 mg Tablet, 30 Tabs",130125,19139.66667,6.8,
Nigeria,10/31/2018,"Dolutegravir/Lamivudine/Tenofovir DF 50/300/300 mg Tablet, 30 Tabs",3085061,8909.666667,346.26,
Nigeria,10/31/2018,"Dolutegravir 50 mg Tablet, 30 Tabs",23895,3167.666667,7.54,
Nigeria,10/31/2018,"Efavirenz 200 mg Scored Tablet, 90 Tabs",19505,1532.666667,12.73,
Nigeria,10/31/2018,"Efavirenz 600 mg Tablet, 30 Tabs",105391,8299,12.7,
Nigeria,10/31/2018,"Efavirenz/Lamivudine/Tenofovir DF 600/300/300 mg Tablet, 30 Tabs",2325280,566148.6667,4.11,
Nigeria,10/31/2018,"HIV-1/2 Determine Rapid Test Kit, 100 Tests",83337,13236,6.3,
Nigeria,10/31/2018,"HIV-1/2 Uni-Gold Rapid Test Kit, 20 Tests",7535,2009.333333,3.75,
Nigeria,10/31/2018,"HIV-1/2 RTK, STAT-PAK Assay, 20 Tests",4963,500,9.93,
Nigeria,10/31/2018,"Lamivudine/Tenofovir DF 300/300 mg Tablet, 30 Tabs",227764,44007.66667,5.18,
Nigeria,10/31/2018,"Lamivudine/Zidovudine 150/300 mg Tablet, 60 Tabs",251098,14802,16.96,
Nigeria,10/31/2018,"Lamivudine/Zidovudine 30/60 mg Dispersible Tablet, 60 Tabs",64711,3922.666667,16.5,
Nigeria,10/31/2018,"Lopinavir/ritonavir 100/25 mg Tablet, 60 Tabs",22654,1609.666667,14.07,
Nigeria,10/31/2018,"Lopinavir/ritonavir 200/50 mg Tablet, 120 Tabs",360219,28139,12.8,
Nigeria,10/31/2018,"Lopinavir/ritonavir 40/10 mg Pellets in Capsules, 120 Caps",13802,621.6666667,22.2,
Nigeria,10/31/2018,"Nevirapine 10 mg/mL Suspension, 100 mL bottle",113280,6180,18.33,
Nigeria,10/31/2018,"Nevirapine 200 mg Tablet, 60 Tabs",8521,410.6666667,20.75,
Nigeria,10/31/2018,"Nevirapine/Lamivudine/Zidovudine 200/150/300 mg Tablet, 60 Tabs",2067886,247382,8.36,
Nigeria,10/31/2018,"Nevirapine/Lamivudine/Zidovudine 50/30/60 mg Dispersible Tablet, 60 Tabs",457950,49189,9.31,
Nigeria,10/31/2018,"Zidovudine 10 mg/mL Solution, 100 mL bottle",15176,931.6666667,16.29,
Nigeria,10/31/2018,"Zidovudine 300 mg Tablet, 60 Tabs",12783,3195,4,
Nigeria,12/31/2018,"Abacavir 60 mg Dispersible Tablet, 60 Tabs",11886,482.6666667,24.63,24.63
Nigeria,12/31/2018,"Abacavir/Lamivudine 60/30 mg Dispersible Tablet, 60 Tabs",59877,5884,10.18,10.18
Nigeria,12/31/2018,"Abacavir/Lamivudine 600/300 mg Tablet, 30 Tabs",0,0,0,0
Nigeria,12/31/2018,"Atazanavir/ritonavir 300/100 mg Tablet, 30 Tabs",316888,21296.66667,14.88,14.88
Nigeria,12/31/2018,"Dolutegravir/Lamivudine/Tenofovir DF 50/300/300 mg Tablet, 30 Tabs",4397646,42208,104.19,104.19
Nigeria,12/31/2018,"Dolutegravir 50 mg Tablet, 30 Tabs",45165,8242,5.48,5.48
Nigeria,12/31/2018,"Efavirenz 200 mg Scored Tablet, 90 Tabs",26492,1531,17.3,17.3
Nigeria,12/31/2018,"Efavirenz 600 mg Tablet, 30 Tabs",109595,7476,14.66,14.66
Nigeria,12/31/2018,"Efavirenz/Lamivudine/Tenofovir DF 600/300/300 mg Tablet, 30 Tabs",3185984,536135.6667,5.94,5.94
Nigeria,12/31/2018,"HIV-1/2 Determine Rapid Test Kit, 100 Tests",32494,7795.333333,4.17,4.17
Nigeria,12/31/2018,"HIV-1/2 Uni-Gold Rapid Test Kit, 20 Tests",20099,1254,16.03,16.03
Nigeria,12/31/2018,"HIV-1/2 RTK, STAT-PAK Assay, 20 Tests",3545,412,8.6,8.6
Nigeria,12/31/2018,"Lamivudine/Tenofovir DF 300/300 mg Tablet, 30 Tabs",290374,46511.66667,6.24,6.24
Nigeria,12/31/2018,"Lamivudine/Zidovudine 150/300 mg Tablet, 60 Tabs",248675,13949,17.83,17.83
Nigeria,12/31/2018,"Lamivudine/Zidovudine 30/60 mg Dispersible Tablet, 60 Tabs",77473,4034,19.21,19.21
Nigeria,12/31/2018,"Lopinavir/ritonavir 100/25 mg Tablet, 60 Tabs",43055,1905.666667,22.59,22.59
Nigeria,12/31/2018,"Lopinavir/ritonavir 200/50 mg Tablet, 120 Tabs",369898,28294.66667,13.07,13.07
Nigeria,12/31/2018,"Lopinavir/ritonavir 40/10 mg Pellets in Capsules, 120 Caps",13668,1088.666667,12.55,12.55
Nigeria,12/31/2018,"Nevirapine 10 mg/mL Suspension, 100 mL bottle",111588,5691,19.61,19.61
Nigeria,12/31/2018,"Nevirapine 200 mg Tablet, 60 Tabs",10490,371.6666667,28.22,28.22
Nigeria,12/31/2018,"Nevirapine/Lamivudine/Zidovudine 200/150/300 mg Tablet, 60 Tabs",2128955,240805.6667,8.84,8.84
Nigeria,12/31/2018,"Nevirapine/Lamivudine/Zidovudine 50/30/60 mg Dispersible Tablet, 60 Tabs",426370,48571,8.78,8.78
Nigeria,12/31/2018,"Zidovudine 10 mg/mL Solution, 100 mL bottle",17412,1010.666667,17.23,17.23
Nigeria,12/31/2018,"Zidovudine 300 mg Tablet, 60 Tabs",9678,3667.666667,2.64,2.64
Nigeria,2/28/2019,"Abacavir 60 mg Dispersible Tablet, 60 Tabs",3307,518,,6.38
Nigeria,2/28/2019,"Abacavir/Lamivudine 60/30 mg Dispersible Tablet, 60 Tabs",65067,7356,,8.85
Nigeria,2/28/2019,"Abacavir/Lamivudine 600/300 mg Tablet, 30 Tabs",150066,9477,,15.83
Nigeria,2/28/2019,"Atazanavir/ritonavir 300/100 mg Tablet, 30 Tabs",290506,20538,,14.14
Nigeria,2/28/2019,"Dolutegravir/Lamivudine/Tenofovir DF 50/300/300 mg Tablet, 30 Tabs",4484030,63970,,70.1
Nigeria,2/28/2019,"Dolutegravir 50 mg Tablet, 30 Tabs",91897,5324,,17.26
Nigeria,2/28/2019,"Efavirenz 200 mg Scored Tablet, 90 Tabs",28697,1786,,16.07
Nigeria,2/28/2019,"Efavirenz 600 mg Tablet, 30 Tabs",151255,7591,,19.93
Nigeria,2/28/2019,"Efavirenz/Lamivudine/Tenofovir DF 600/300/300 mg Tablet, 30 Tabs",3688004,447653,,8.24
Nigeria,2/28/2019,"HIV-1/2 Determine Rapid Test Kit, 100 Tests",83527,9699,,8.61
Nigeria,2/28/2019,"HIV-1/2 Uni-Gold Rapid Test Kit, 20 Tests",24804,1447,,17.14
Nigeria,2/28/2019,"HIV-1/2 RTK, STAT-PAK Assay, 20 Tests",6423,470,,13.67
