Country,Date,Product,SOH,AMI,MOSact
Zimbabwe,9/30/2018,"Efavirenz 600 mg Tablet, 30 Tabs",0,7663.333333,19.29
Zimbabwe,9/30/2018,"Efavirenz/Lamivudine/Tenofovir DF 400/300/300 mg Tablet, 30 Tabs",0,776629.6667,4.25
Zimbabwe,9/30/2018,"Efavirenz/Lamivudine/Tenofovir DF 600/300/300 mg Tablet, 30 Tabs",0,260898,1.67
Zimbabwe,9/30/2018,"Emtricitabine/Tenofovir DF 200/300 mg Tablet, 30 Tabs",0,2457,1.61
Zimbabwe,9/30/2018,"HIV-1/2 Determine Rapid Test Kit, 100 Tests",0,3500,5.88
Zimbabwe,9/30/2018,"Insti HIV-1/2 RTK, Rapid Antibody Test, 1 Test",0,850,1.09
Zimbabwe,9/30/2018,"HIV-1/2 RTK, STAT-PAK Assay, 20 Tests",0,2100,6.16
Zimbabwe,9/30/2018,"Lamivudine/Tenofovir DF 300/300 mg Tablet, 30 Tabs",0,31309.33333,1.65
Zimbabwe,9/30/2018,"Lamivudine/Zidovudine 150/300 mg Tablet, 60 Tabs",0,17574.33333,3.48
Zimbabwe,9/30/2018,"Lamivudine/Zidovudine 30/60 mg Dispersible Tablet, 60 Tabs",0,4716,9.09
Zimbabwe,9/30/2018,"Lopinavir/ritonavir 100/25 mg Tablet, 60 Tabs",0,11426,0.51
Zimbabwe,9/30/2018,"Lopinavir/ritonavir 200/50 mg Tablet, 120 Tabs",0,4850.333333,16.34
Zimbabwe,9/30/2018,"Lopinavir/ritonavir 80/20 mg/mL Solution, 60 mL bottle",0,6940.666667,1.79
Zimbabwe,9/30/2018,"Nevirapine 10 mg/mL Suspension w/ Syringe, 100 mL bottle",0,6782,4.63
Zimbabwe,9/30/2018,"Nevirapine 200 mg Tablet, 60 Tabs",0,15012.33333,26.06
Zimbabwe,9/30/2018,"Nevirapine/Lamivudine/Zidovudine 200/150/300 mg Tablet, 60 Tabs",0,20931.33333,21.21
Zimbabwe,9/30/2018,"Zidovudine 10 mg/mL Solution w/ Syringe, 240 mL bottle",0,937,52.53
Zimbabwe,10/31/2018,"Abacavir/Lamivudine 120/60 mg Dispersible Tablet, 30 Tabs",0,37854.66667,3.63
Zimbabwe,10/31/2018,"Abacavir/Lamivudine 600/300 mg Tablet, 30 Tabs",0,20735.66667,3.96
Zimbabwe,10/31/2018,"Atazanavir/ritonavir 300/100 mg Tablet, 30 Tabs",0,33662.66667,16.77
Zimbabwe,10/31/2018,"Dolutegravir/Lamivudine/Tenofovir DF 50/300/300 mg Tablet, 30 Tabs",0,0,0
Zimbabwe,10/31/2018,"Efavirenz 200 mg Scored Tablet, 90 Tabs",0,11914.33333,10.81
Zimbabwe,10/31/2018,"Efavirenz 600 mg Tablet, 30 Tabs",0,6685.666667,20.31
Zimbabwe,10/31/2018,"Efavirenz/Lamivudine/Tenofovir DF 400/300/300 mg Tablet, 30 Tabs",0,844601.3333,4.7
Zimbabwe,10/31/2018,"Efavirenz/Lamivudine/Tenofovir DF 600/300/300 mg Tablet, 30 Tabs",0,200204,1.46
Zimbabwe,10/31/2018,"Emtricitabine/Tenofovir DF 200/300 mg Tablet, 30 Tabs",0,2457,1.54
Zimbabwe,10/31/2018,"HIV-1/2 Determine Rapid Test Kit, 100 Tests",0,3481,5.07
Zimbabwe,10/31/2018,"Insti HIV-1/2 RTK, Rapid Antibody Test, 1 Test",0,850,0.43
Zimbabwe,10/31/2018,"HIV-1/2 RTK, STAT-PAK Assay, 20 Tests",0,2100,15.8
Zimbabwe,10/31/2018,"Lamivudine/Tenofovir DF 300/300 mg Tablet, 30 Tabs",0,29489.66667,0.48
Zimbabwe,10/31/2018,"Lamivudine/Zidovudine 150/300 mg Tablet, 60 Tabs",0,17715,1.86
Zimbabwe,10/31/2018,"Lamivudine/Zidovudine 30/60 mg Dispersible Tablet, 60 Tabs",0,4368.666667,8.42
Zimbabwe,10/31/2018,"Lopinavir/ritonavir 100/25 mg Tablet, 60 Tabs",0,14526.66667,3.97
Zimbabwe,10/31/2018,"Lopinavir/ritonavir 200/50 mg Tablet, 120 Tabs",0,4231,17
Zimbabwe,10/31/2018,"Lopinavir/ritonavir 80/20 mg/mL Solution, 60 mL bottle",0,7165,4.41
Zimbabwe,10/31/2018,"Nevirapine 10 mg/mL Suspension w/ Syringe, 100 mL bottle",0,6391,3.63
Zimbabwe,10/31/2018,"Nevirapine 200 mg Tablet, 60 Tabs",0,15989.66667,22.53
Zimbabwe,10/31/2018,"Nevirapine/Lamivudine/Zidovudine 200/150/300 mg Tablet, 60 Tabs",0,18206.33333,22.78
Zimbabwe,10/31/2018,"Zidovudine 10 mg/mL Solution w/ Syringe, 240 mL bottle",0,2087.333333,23.22
Zimbabwe,11/30/2018,"Abacavir/Lamivudine 120/60 mg Dispersible Tablet, 30 Tabs",0,48740.33333,1.42
Zimbabwe,11/30/2018,"Abacavir/Lamivudine 600/300 mg Tablet, 30 Tabs",0,21290.33333,3.48
Zimbabwe,11/30/2018,"Atazanavir/ritonavir 300/100 mg Tablet, 30 Tabs",0,32017.66667,15.44
Zimbabwe,11/30/2018,"Dolutegravir/Lamivudine/Tenofovir DF 50/300/300 mg Tablet, 30 Tabs",0,0,0
Zimbabwe,11/30/2018,"Efavirenz 200 mg Scored Tablet, 90 Tabs",0,18759.33333,5.86
Zimbabwe,11/30/2018,"Efavirenz 600 mg Tablet, 30 Tabs",0,7210.333333,18.11
Zimbabwe,11/30/2018,"Efavirenz/Lamivudine/Tenofovir DF 400/300/300 mg Tablet, 30 Tabs",0,800872.6667,3.35
Zimbabwe,11/30/2018,"Efavirenz/Lamivudine/Tenofovir DF 600/300/300 mg Tablet, 30 Tabs",0,210836.3333,0.82
Zimbabwe,11/30/2018,"Emtricitabine/Tenofovir DF 200/300 mg Tablet, 30 Tabs",0,2457,0.89
Zimbabwe,11/30/2018,"HIV-1/2 Determine Rapid Test Kit, 100 Tests",0,3421.666667,4
Zimbabwe,11/30/2018,"Insti HIV-1/2 RTK, Rapid Antibody Test, 1 Test",0,892.3333333,0.14
Zimbabwe,11/30/2018,"HIV-1/2 RTK, STAT-PAK Assay, 20 Tests",0,2062,14.13
Zimbabwe,11/30/2018,"Lamivudine/Tenofovir DF 300/300 mg Tablet, 30 Tabs",0,30449,0.17
Zimbabwe,11/30/2018,"Lamivudine/Zidovudine 150/300 mg Tablet, 60 Tabs",0,17783.66667,1.17
Zimbabwe,11/30/2018,"Lamivudine/Zidovudine 30/60 mg Dispersible Tablet, 60 Tabs",0,4542.333333,7.61
Zimbabwe,11/30/2018,"Lopinavir/ritonavir 100/25 mg Tablet, 60 Tabs",0,12976.33333,3.58
Zimbabwe,11/30/2018,"Lopinavir/ritonavir 200/50 mg Tablet, 120 Tabs",0,4557.333333,14.7
Zimbabwe,11/30/2018,"Lopinavir/ritonavir 80/20 mg/mL Solution, 60 mL bottle",0,7129.333333,3.96
Zimbabwe,11/30/2018,"Nevirapine 10 mg/mL Suspension w/ Syringe, 100 mL bottle",0,6618,2.07
Zimbabwe,11/30/2018,"Nevirapine 200 mg Tablet, 60 Tabs",0,16344.33333,21.06
Zimbabwe,11/30/2018,"Nevirapine/Lamivudine/Zidovudine 200/150/300 mg Tablet, 60 Tabs",0,19719.33333,20.11
Zimbabwe,11/30/2018,"Zidovudine 10 mg/mL Solution w/ Syringe, 240 mL bottle",0,676.3333333,68.76
Zimbabwe,12/31/2018,"Abacavir/Lamivudine 120/60 mg Dispersible Tablet, 30 Tabs",0,59526,4.47
Zimbabwe,12/31/2018,"Abacavir/Lamivudine 600/300 mg Tablet, 30 Tabs",0,21538.33333,3.44
Zimbabwe,12/31/2018,"Atazanavir/ritonavir 300/100 mg Tablet, 30 Tabs",0,30612.33333,16.15
Zimbabwe,12/31/2018,"Dolutegravir/Lamivudine/Tenofovir DF 50/300/300 mg Tablet, 30 Tabs",0,0,0
Zimbabwe,12/31/2018,"Efavirenz 200 mg Scored Tablet, 90 Tabs",0,25836.66667,4.25
Zimbabwe,12/31/2018,"Efavirenz 600 mg Tablet, 30 Tabs",0,7743.666667,16.86
Zimbabwe,12/31/2018,"Efavirenz/Lamivudine/Tenofovir DF 400/300/300 mg Tablet, 30 Tabs",0,800872.6667,3.35
Zimbabwe,12/31/2018,"Efavirenz/Lamivudine/Tenofovir DF 600/300/300 mg Tablet, 30 Tabs",0,210836.3333,0.71
Zimbabwe,12/31/2018,"Emtricitabine/Tenofovir DF 200/300 mg Tablet, 30 Tabs",0,2457,2.36
Zimbabwe,12/31/2018,"HIV-1/2 Determine Rapid Test Kit, 100 Tests",0,3421.666667,4
Zimbabwe,12/31/2018,"Insti HIV-1/2 RTK, Rapid Antibody Test, 1 Test",0,892.3333333,0
Zimbabwe,12/31/2018,"HIV-1/2 RTK, STAT-PAK Assay, 20 Tests",0,2062,14.13
Zimbabwe,12/31/2018,"Lamivudine/Tenofovir DF 300/300 mg Tablet, 30 Tabs",0,31424.66667,6.08
Zimbabwe,12/31/2018,"Lamivudine/Zidovudine 150/300 mg Tablet, 60 Tabs",0,17887,1.04
Zimbabwe,12/31/2018,"Lamivudine/Zidovudine 30/60 mg Dispersible Tablet, 60 Tabs",0,4716,7.33
Zimbabwe,12/31/2018,"Lopinavir/ritonavir 100/25 mg Tablet, 60 Tabs",0,11426,7.73
Zimbabwe,12/31/2018,"Lopinavir/ritonavir 200/50 mg Tablet, 120 Tabs",0,4887.666667,13.71
Zimbabwe,12/31/2018,"Lopinavir/ritonavir 80/20 mg/mL Solution, 60 mL bottle",0,7112.666667,6.52
Zimbabwe,12/31/2018,"Nevirapine 10 mg/mL Suspension w/ Syringe, 100 mL bottle",0,6853,1.61
Zimbabwe,12/31/2018,"Nevirapine 200 mg Tablet, 60 Tabs",0,16886,20.12
Zimbabwe,12/31/2018,"Nevirapine/Lamivudine/Zidovudine 200/150/300 mg Tablet, 60 Tabs",0,21270,18.33
Zimbabwe,12/31/2018,"Zidovudine 10 mg/mL Solution w/ Syringe, 240 mL bottle",0,4928.666667,9.44
Zimbabwe,1/31/2019,"Abacavir/Lamivudine 120/60 mg Dispersible Tablet, 30 Tabs",0,42021.33333,4.8
Zimbabwe,1/31/2019,"Abacavir/Lamivudine 600/300 mg Tablet, 30 Tabs",0,21023.66667,2.59
Zimbabwe,1/31/2019,"Atazanavir/ritonavir 300/100 mg Tablet, 30 Tabs",0,33614.66667,16.13
Zimbabwe,1/31/2019,"Dolutegravir/Lamivudine/Tenofovir DF 50/300/300 mg Tablet, 30 Tabs",0,0,0
Zimbabwe,1/31/2019,"Efavirenz 200 mg Scored Tablet, 90 Tabs",0,14531,7.22
Zimbabwe,1/31/2019,"Efavirenz 600 mg Tablet, 30 Tabs",0,7198,17.75
Zimbabwe,1/31/2019,"Efavirenz/Lamivudine/Tenofovir DF 400/300/300 mg Tablet, 30 Tabs",0,853950,2.61
Zimbabwe,1/31/2019,"Efavirenz/Lamivudine/Tenofovir DF 600/300/300 mg Tablet, 30 Tabs",0,127074.3333,1.1
Zimbabwe,1/31/2019,"Emtricitabine/Tenofovir DF 200/300 mg Tablet, 30 Tabs",0,3380.666667,1.47
Zimbabwe,1/31/2019,"HIV-1/2 Determine Rapid Test Kit, 100 Tests",0,2970.333333,4.38
Zimbabwe,1/31/2019,"Insti HIV-1/2 RTK, Rapid Antibody Test, 1 Test",0,850,0
Zimbabwe,1/31/2019,"HIV-1/2 RTK, STAT-PAK Assay, 20 Tests",0,2293.333333,11.94
Zimbabwe,1/31/2019,"Lamivudine/Tenofovir DF 300/300 mg Tablet, 30 Tabs",0,26021.33333,5.13
Zimbabwe,1/31/2019,"Lamivudine/Zidovudine 150/300 mg Tablet, 60 Tabs",0,17928.33333,0.88
Zimbabwe,1/31/2019,"Lamivudine/Zidovudine 30/60 mg Dispersible Tablet, 60 Tabs",0,3512.666667,9.14
Zimbabwe,1/31/2019,"Lopinavir/ritonavir 100/25 mg Tablet, 60 Tabs",0,13064.66667,4.66
Zimbabwe,1/31/2019,"Lopinavir/ritonavir 200/50 mg Tablet, 120 Tabs",0,4545.333333,14.29
Zimbabwe,1/31/2019,"Lopinavir/ritonavir 80/20 mg/mL Solution, 60 mL bottle",0,1484.666667,5.81
Zimbabwe,1/31/2019,"Nevirapine 10 mg/mL Suspension w/ Syringe, 100 mL bottle",0,7477.666667,1.86
Zimbabwe,1/31/2019,"Nevirapine 200 mg Tablet, 60 Tabs",0,15708.33333,21.51
Zimbabwe,1/31/2019,"Nevirapine/Lamivudine/Zidovudine 200/150/300 mg Tablet, 60 Tabs",0,18097.66667,21.51
Zimbabwe,1/31/2019,"Zidovudine 10 mg/mL Solution w/ Syringe, 240 mL bottle",0,1911.666667,23.89
Zimbabwe,2/27/2019,"Abacavir/Lamivudine 120/60 mg Dispersible Tablet, 30 Tabs",0,47307.66667,13.64
Zimbabwe,2/27/2019,"Abacavir/Lamivudine 600/300 mg Tablet, 30 Tabs",0,21249.33333,1.55
Zimbabwe,2/27/2019,"Atazanavir/ritonavir 300/100 mg Tablet, 30 Tabs",0,35223,13.45
Zimbabwe,2/27/2019,"Dolutegravir/Lamivudine/Tenofovir DF 50/300/300 mg Tablet, 30 Tabs",0,0,0
Zimbabwe,2/27/2019,"Efavirenz 200 mg Scored Tablet, 90 Tabs",0,8134.333333,11.52
Zimbabwe,2/27/2019,"Efavirenz 600 mg Tablet, 30 Tabs",0,6594.333333,18.07
Zimbabwe,2/27/2019,"Efavirenz/Lamivudine/Tenofovir DF 400/300/300 mg Tablet, 30 Tabs",0,885642.6667,2.56
Zimbabwe,2/27/2019,"Efavirenz/Lamivudine/Tenofovir DF 600/300/300 mg Tablet, 30 Tabs",0,103681.6667,0.84
Zimbabwe,2/27/2019,"Emtricitabine/Tenofovir DF 200/300 mg Tablet, 30 Tabs",0,3306.333333,23.21
Zimbabwe,2/27/2019,"HIV-1/2 Determine Rapid Test Kit, 100 Tests",0,3420,3.15
Zimbabwe,2/27/2019,"Insti HIV-1/2 RTK, Rapid Antibody Test, 1 Test",0,1754.666667,1.6
Zimbabwe,2/27/2019,"HIV-1/2 RTK, STAT-PAK Assay, 20 Tests",0,2297,11.35
Zimbabwe,2/27/2019,"Lamivudine/Tenofovir DF 300/300 mg Tablet, 30 Tabs",0,29171.66667,3.01
Zimbabwe,2/27/2019,"Lamivudine/Zidovudine 150/300 mg Tablet, 60 Tabs",0,18318,0.47
Zimbabwe,2/27/2019,"Lamivudine/Zidovudine 30/60 mg Dispersible Tablet, 60 Tabs",0,2159,13.77
Zimbabwe,2/27/2019,"Lopinavir/ritonavir 100/25 mg Tablet, 60 Tabs",0,14099,3.69
Zimbabwe,2/27/2019,"Lopinavir/ritonavir 200/50 mg Tablet, 120 Tabs",0,5023,10.86
Zimbabwe,2/27/2019,"Lopinavir/ritonavir 80/20 mg/mL Solution, 60 mL bottle",0,1497.333333,3.92
Zimbabwe,2/27/2019,"Nevirapine 10 mg/mL Suspension w/ Syringe, 100 mL bottle",0,7781.333333,1.63
Zimbabwe,2/27/2019,"Nevirapine 200 mg Tablet, 60 Tabs",0,14372,22.1
Zimbabwe,2/27/2019,"Nevirapine/Lamivudine/Zidovudine 200/150/300 mg Tablet, 60 Tabs",0,19335,19.23
Zimbabwe,2/27/2019,"Zidovudine 10 mg/mL Solution w/ Syringe, 240 mL bottle",0,700,64.23
